ProjectName,Period,EffectiveComments,ReviewThreads,GeneralComments,Additions,Deletions,Commits,IsMerged,Assignees,ChangedFiles
caskdata/cdap,1,3,21,7,1275,71,24,True,1,25
caskdata/cdap,1,2,2,3,528,809,12,True,1,64
caskdata/cdap,1,1,4,3,11,2,3,True,0,1
caskdata/cdap,1,4,11,5,808,330,9,True,0,28
caskdata/cdap,1,53,162,10,1323,943,24,True,0,83
caskdata/cdap,1,2,6,6,861,701,16,True,0,19
caskdata/cdap,1,2,2,1,29,4,2,True,1,2
caskdata/cdap,1,1,1,2,5,0,2,True,1,1
caskdata/cdap,1,52,74,5,173,9,5,True,1,8
caskdata/cdap,1,1,7,3,1542,1114,2,True,1,22
caskdata/cdap,1,1,9,5,128,75,12,True,1,14
caskdata/cdap,1,8,17,8,177,26,5,True,0,11
caskdata/cdap,1,2,2,3,300,144,2,True,1,7
caskdata/cdap,1,6,15,3,1459,3,4,True,0,13
caskdata/cdap,1,2,2,3,120,1,2,True,1,4
caskdata/cdap,1,3,18,6,346,11,5,True,1,10
caskdata/cdap,1,35,75,15,931,8,16,True,0,15
caskdata/cdap,1,3,5,2,107,17,4,True,1,10
caskdata/cdap,1,1,4,3,178,190,5,True,1,16
caskdata/cdap,1,7,13,3,145,15,4,True,1,7
caskdata/cdap,1,1,1,1,252,213,5,True,1,8
caskdata/cdap,1,3,15,2,248,23,10,True,1,8
caskdata/cdap,1,2,3,5,5,0,6,True,1,1
caskdata/cdap,1,3,10,3,63,7,4,True,0,6
caskdata/cdap,1,2,7,5,263,23,4,True,1,8
caskdata/cdap,1,1,1,2,411,5,3,True,1,4
caskdata/cdap,1,1,11,4,374,56,12,True,1,15
caskdata/cdap,1,12,17,3,441,35,25,True,0,14
caskdata/cdap,1,6,8,2,43,22,2,True,1,1
caskdata/cdap,1,23,49,4,856,33,16,True,1,15
caskdata/cdap,1,3,23,14,0,0,33,False,1,0
caskdata/cdap,1,2,24,5,604,73,8,True,0,10
caskdata/cdap,1,17,41,9,816,28,17,True,1,14
caskdata/cdap,1,5,10,2,376,83,14,False,1,42
caskdata/cdap,1,2,18,1,344,21,5,True,0,16
caskdata/cdap,1,5,21,11,259,55,19,False,1,11
caskdata/cdap,1,2,7,3,181,49,7,True,0,6
caskdata/cdap,1,45,70,4,657,147,19,True,0,49
caskdata/cdap,1,3,6,2,875,2,5,True,0,14
caskdata/cdap,1,41,109,5,573,29,4,True,1,9
caskdata/cdap,1,12,17,4,56,1,8,True,1,4
caskdata/cdap,1,1,18,1,162,29,7,True,0,5
caskdata/cdap,1,2,10,1,349,63,23,True,0,7
caskdata/cdap,1,3,24,1,290,86,10,True,0,7
caskdata/cdap,1,2,19,3,1472,127,56,True,1,38
caskdata/cdap,1,5,18,2,517,3,11,False,1,10
caskdata/cdap,1,1,17,4,118,9,4,True,0,5
caskdata/cdap,1,6,22,3,157,158,10,True,0,38
caskdata/cdap,1,14,46,7,492,1,14,True,0,7
caskdata/cdap,1,3,9,2,786,108,4,True,0,83
caskdata/cdap,1,2,13,2,494,48,8,True,0,12
caskdata/cdap,1,2,4,0,857,38,11,False,1,20
caskdata/cdap,1,3,7,4,227,16,3,True,1,4
caskdata/cdap,1,1,1,1,21,3,2,True,1,1
caskdata/cdap,1,3,10,3,557,45,7,True,0,11
caskdata/cdap,2,7,22,12,205,124,13,True,0,25
caskdata/cdap,2,2,2,5,13,12,4,True,0,3
caskdata/cdap,2,4,4,7,6,1,3,True,1,1
caskdata/cdap,2,2,33,5,468,155,4,True,1,18
caskdata/cdap,2,4,14,3,77,4,3,True,0,5
caskdata/cdap,2,18,21,3,140,8,4,True,1,6
caskdata/cdap,2,1,14,1,280,243,11,True,1,13
caskdata/cdap,2,55,75,14,363,83,13,True,1,8
caskdata/cdap,2,63,113,9,993,130,2,False,1,13
caskdata/cdap,2,1,4,12,41,3,7,True,0,3
caskdata/cdap,2,3,196,10,1483,101,30,True,1,20
caskdata/cdap,2,8,23,8,301,85,20,False,1,15
caskdata/cdap,2,8,27,4,781,14,7,True,1,13
caskdata/cdap,2,1,10,3,280,62,6,True,0,11
caskdata/cdap,2,4,16,2,723,343,9,True,0,20
caskdata/cdap,2,11,13,4,3191,173,25,True,0,31
caskdata/cdap,2,1,142,6,1091,729,20,True,0,97
caskdata/cdap,2,5,23,8,225,17,6,True,0,11
caskdata/cdap,2,7,15,5,904,1284,8,True,1,94
caskdata/cdap,2,13,24,6,440,103,12,True,1,32
caskdata/cdap,2,2,6,5,576,134,31,False,0,19
caskdata/cdap,2,5,21,3,906,106,15,True,1,9
caskdata/cdap,2,2,14,2,90,1,6,True,0,4
caskdata/cdap,2,6,6,2,192,60,10,True,0,6
caskdata/cdap,2,3,61,4,146,17,7,True,0,8
caskdata/cdap,2,9,25,2,557,328,4,True,0,45
caskdata/cdap,2,1,12,2,94,1,2,True,0,5
caskdata/cdap,2,6,56,2,793,557,12,False,0,60
caskdata/cdap,2,5,16,6,354,194,13,True,0,47
caskdata/cdap,2,46,57,12,836,15,32,True,1,15
caskdata/cdap,2,18,29,4,155,13,8,True,1,9
caskdata/cdap,2,1,2,4,318,100,5,True,0,8
caskdata/cdap,2,37,57,6,675,7,12,True,1,10
caskdata/cdap,2,1,11,3,148,207,4,False,1,11
caskdata/cdap,2,3,14,7,808,258,9,True,1,15
caskdata/cdap,2,2,3,6,423,196,5,True,0,7
caskdata/cdap,2,24,25,3,2733,2,11,False,1,37
caskdata/cdap,2,12,68,5,852,221,30,True,1,42
caskdata/cdap,2,6,51,7,401,139,18,True,1,9
caskdata/cdap,2,1,12,5,257,111,4,True,1,6
caskdata/cdap,2,4,11,4,109,40,8,True,1,4
caskdata/cdap,2,3,3,2,83,71,7,True,1,55
caskdata/cdap,2,2,12,2,772,3,14,False,0,11
caskdata/cdap,2,6,18,3,253,1,4,True,0,5
caskdata/cdap,2,3,6,0,1662,8295,3,True,0,83
caskdata/cdap,2,23,117,11,570,128,23,True,1,26
caskdata/cdap,2,1,9,5,390,79,10,True,0,5
caskdata/cdap,2,14,20,9,1542,21,20,True,0,47
caskdata/cdap,2,47,70,12,969,106,22,True,1,20
caskdata/cdap,2,8,26,2,832,158,20,True,0,39
caskdata/cdap,2,2,18,6,773,0,2,True,0,2
caskdata/cdap,2,5,14,4,231,107,4,True,1,5
caskdata/cdap,2,2,20,6,769,263,4,True,0,36
caskdata/cdap,2,17,23,5,69,64,5,True,1,10
caskdata/cdap,2,3,15,4,152,47,6,True,0,16
caskdata/cdap,2,4,10,2,973,4,9,True,0,11
caskdata/cdap,2,3,10,4,182,25,3,True,0,5
caskdata/cdap,3,6,44,2,1823,588,6,True,0,44
caskdata/cdap,3,3,6,1,11235,4788,250,False,0,419
caskdata/cdap,3,7,28,3,1003,0,10,True,1,13
caskdata/cdap,3,3,19,8,219,162,18,True,0,8
caskdata/cdap,3,12,17,4,1445,1,18,True,1,21
caskdata/cdap,3,2,4,3,225,343,10,True,0,11
caskdata/cdap,3,12,27,6,383,33,7,True,0,10
caskdata/cdap,3,5,33,8,315,42,20,True,1,13
caskdata/cdap,3,2,3,2,54,4,4,True,1,5
caskdata/cdap,3,1,1,2,92,11,2,True,1,6
caskdata/cdap,3,31,31,1,1317,2,12,False,0,22
caskdata/cdap,3,1,2,2,190,0,5,True,0,2
caskdata/cdap,3,2,5,1,357,31,7,True,0,11
caskdata/cdap,3,10,59,7,1414,743,19,True,0,28
caskdata/cdap,3,6,9,4,36,13,4,True,0,1
caskdata/cdap,3,2,9,1,266,492,2,False,1,196
caskdata/cdap,3,12,20,1,842,6,14,True,1,19
caskdata/cdap,3,2,7,17,532,1934,18,True,1,59
caskdata/cdap,3,1,13,7,86,69,10,True,1,15
caskdata/cdap,3,1,6,6,70,36,4,True,1,9
caskdata/cdap,3,1,3,0,167,3,20,True,0,3
caskdata/cdap,3,1,15,1,96,37,9,True,0,11
caskdata/cdap,3,21,31,6,30,1,11,True,1,1
caskdata/cdap,3,4,4,4,76,77,6,True,1,2
caskdata/cdap,3,18,27,3,180,1,4,True,1,3
caskdata/cdap,3,1,3,2,108,174,11,True,1,1
caskdata/cdap,3,4,16,3,1745,581,3,True,1,44
caskdata/cdap,3,1,3,5,72,35,4,True,1,7
caskdata/cdap,3,3,3,4,26,1,4,True,1,1
caskdata/cdap,3,6,13,1,129,49,3,True,1,18
caskdata/cdap,3,1,1,3,109,0,4,True,1,2
caskdata/cdap,3,2,37,15,599,433,23,True,1,15
caskdata/cdap,3,93,111,9,1407,0,40,True,0,29
caskdata/cdap,3,2,13,3,88,51,10,True,0,31
caskdata/cdap,3,2,7,4,13,34,4,True,0,10
caskdata/cdap,3,2,12,5,40,50,7,True,1,6
caskdata/cdap,3,2,2,1,233,87,3,True,0,11
caskdata/cdap,3,3,3,2,48,5,3,True,0,3
caskdata/cdap,3,2,4,8,164,24,9,True,1,20
caskdata/cdap,3,1,1,1,80,2,3,True,1,3
caskdata/cdap,3,6,12,6,46,2,4,True,1,2
caskdata/cdap,3,2,93,12,866,262,12,True,1,22
caskdata/cdap,3,1,11,5,585,340,56,True,1,23
caskdata/cdap,3,9,11,2,49,0,2,False,1,2
caskdata/cdap,3,5,22,4,201,233,11,True,0,36
caskdata/cdap,3,5,12,3,70,0,4,False,1,2
caskdata/cdap,3,4,14,4,582,229,11,False,1,27
caskdata/cdap,3,3,27,4,182,30,3,True,0,4
caskdata/cdap,3,23,44,3,226,116,7,True,1,9
caskdata/cdap,3,1,7,6,44,7,8,True,1,5
caskdata/cdap,3,2,11,6,656,298,5,True,1,15
caskdata/cdap,3,1,1,1,30,27,2,True,0,3
caskdata/cdap,3,1,26,7,379,139,11,True,1,6
caskdata/cdap,3,12,40,7,243,36,27,True,1,17
caskdata/cdap,3,1,14,4,553,64,6,False,1,11
caskdata/cdap,3,9,42,7,366,59,3,True,1,9
caskdata/cdap,3,21,37,5,3464,36,18,True,0,18
caskdata/cdap,3,2,54,3,571,524,9,True,0,40
caskdata/cdap,4,1,6,1,19,47,3,True,0,4
caskdata/cdap,4,4,9,6,404,113,16,True,1,28
caskdata/cdap,4,3,3,2,17,0,2,True,0,2
caskdata/cdap,4,1,2,3,368,67,14,True,0,36
caskdata/cdap,4,3,26,4,234,0,4,True,0,2
caskdata/cdap,4,2,3,2,143,106,8,True,1,6
caskdata/cdap,4,3,9,2,2349,40,19,False,0,20
caskdata/cdap,4,1,2,1,93,26,3,True,0,6
caskdata/cdap,4,8,8,1,225,158,9,True,0,18
caskdata/cdap,4,4,4,3,250,162,7,True,0,14
caskdata/cdap,4,3,20,10,548,38,12,True,0,14
caskdata/cdap,4,3,6,1,50,83,7,True,0,6
caskdata/cdap,4,1,1,4,121,94,5,True,1,7
caskdata/cdap,4,9,12,3,34,21,6,True,1,3
caskdata/cdap,4,3,25,3,503,259,11,True,0,15
caskdata/cdap,4,5,12,0,989,100,10,False,0,31
caskdata/cdap,4,6,14,6,873,175,16,True,0,11
caskdata/cdap,4,1,1,1,18,15,3,True,0,4
caskdata/cdap,4,1,3,6,390,228,2,False,1,5
caskdata/cdap,4,1,14,1,225,48,11,True,1,11
caskdata/cdap,4,1,11,3,143,134,2,True,1,2
caskdata/cdap,4,2,3,3,57,1,4,True,1,5
caskdata/cdap,4,1,1,5,917,407,8,False,0,28
caskdata/cdap,4,8,18,2,635,331,2,True,0,12
caskdata/cdap,4,1,1,1,16,6,5,True,1,2
caskdata/cdap,4,1,7,4,371,93,8,True,1,7
caskdata/cdap,4,1,9,7,60,52,5,True,1,5
caskdata/cdap,4,3,10,1,165,44,1,True,1,10
caskdata/cdap,4,4,10,3,817,0,2,True,1,3
caskdata/cdap,4,22,25,4,215,0,24,True,0,1
caskdata/cdap,4,5,30,4,369,173,6,True,0,22
caskdata/cdap,4,2,6,21,146,1237,15,True,1,23
caskdata/cdap,4,3,17,5,1202,415,16,True,1,43
caskdata/cdap,4,3,10,0,138,182,3,False,0,10
caskdata/cdap,4,2,13,2,919,34,6,True,1,14
caskdata/cdap,4,8,11,3,309,243,9,True,0,23
caskdata/cdap,4,1,1,3,45,4,4,True,0,3
caskdata/cdap,4,2,4,2,22,33,6,True,0,4
caskdata/cdap,4,13,31,1,178,79,2,True,0,9
caskdata/cdap,4,2,4,4,172,139,9,True,0,16
caskdata/cdap,4,15,38,3,429,289,27,True,0,10
caskdata/cdap,4,2,5,1,296,5,8,True,0,9
caskdata/cdap,4,7,7,2,1839,52,25,True,0,17
caskdata/cdap,4,16,47,16,505,111,11,True,0,18
caskdata/cdap,4,3,7,5,649,0,10,True,0,6
caskdata/cdap,4,3,9,1,236,0,5,True,0,5
caskdata/cdap,4,3,5,3,48,56,4,True,1,3
caskdata/cdap,4,4,10,8,339,3,2,True,0,11
caskdata/cdap,4,1,10,7,198,17,7,True,0,5
caskdata/cdap,4,3,14,4,594,301,26,True,1,20
caskdata/cdap,4,3,12,7,510,123,8,True,1,20
caskdata/cdap,4,1,33,6,619,63,12,True,0,4
caskdata/cdap,4,14,42,10,439,14,6,True,1,10
caskdata/cdap,4,2,9,5,41,6,8,True,1,3
caskdata/cdap,5,3,16,11,1558,1568,16,True,0,114
caskdata/cdap,5,7,7,3,118,70,3,True,0,3
caskdata/cdap,5,6,11,6,454,300,9,True,0,44
caskdata/cdap,5,1,5,1,128,17,2,True,0,6
caskdata/cdap,5,1,14,1,1107,986,21,True,0,34
caskdata/cdap,5,2,8,4,7643,601,16,True,0,35
caskdata/cdap,5,5,30,3,181,57,7,True,0,10
caskdata/cdap,5,4,11,11,302,4,4,True,0,8
caskdata/cdap,5,1,2,2,27,3,5,True,0,3
caskdata/cdap,5,1,1,10,109,210,3,True,0,21
caskdata/cdap,5,2,15,3,59,5,6,True,0,4
caskdata/cdap,5,1,4,1,851,1076,14,True,0,26
caskdata/cdap,5,3,9,7,35,63,3,True,0,2
caskdata/cdap,5,3,5,8,530,77,5,True,0,3
caskdata/cdap,5,1,1,2,3,2,2,True,0,1
caskdata/cdap,6,4,9,4,1199,0,2,True,1,9
caskdata/cdap,6,36,54,5,558,43,18,True,0,10
caskdata/cdap,6,7,17,4,521,46,7,True,0,8
caskdata/cdap,6,16,26,3,75,0,3,True,0,1
caskdata/cdap,6,10,57,9,649,170,7,True,0,20
caskdata/cdap,6,3,13,3,306,16,22,True,0,6
caskdata/cdap,6,1,35,5,584,82,4,False,0,15
caskdata/cdap,6,1,1,2,94,82,5,True,0,6
caskdata/cdap,6,2,6,1,280,0,5,True,0,2
caskdata/cdap,6,2,3,3,192,77,7,True,0,10
caskdata/cdap,6,2,25,14,2928,1085,1,True,1,114
caskdata/cdap,6,4,9,3,76,21,7,True,0,3
caskdata/cdap,6,2,2,2,61,20,3,True,0,9
caskdata/cdap,6,3,13,5,322,5,8,True,0,5
caskdata/cdap,6,9,21,3,297,4,20,False,0,6
caskdata/cdap,6,5,25,4,971,970,3,True,0,35
caskdata/cdap,6,27,92,11,569,77,18,True,0,22
caskdata/cdap,6,2,2,4,428,22,5,True,0,14
caskdata/cdap,7,1,5,3,46,22,5,True,1,9
caskdata/cdap,7,2,2,2,12,11,2,True,0,3
caskdata/cdap,7,3,9,6,64,29,2,True,0,3
caskdata/cdap,7,1,18,4,55,33,3,True,1,4
caskdata/cdap,7,2,16,4,440,263,2,True,0,5
caskdata/cdap,7,8,53,8,102,7,24,True,0,2
caskdata/cdap,7,4,12,13,74,0,5,True,1,1
caskdata/cdap,7,6,6,8,11,11,3,True,1,4
caskdata/cdap,7,3,8,4,441,29,3,True,1,11
caskdata/cdap,7,1,1,1,8,4,2,True,1,3
caskdata/cdap,7,4,5,8,617,24,3,True,1,8
caskdata/cdap,7,45,159,3,997,197,6,True,1,41
caskdata/cdap,7,7,68,8,626,293,42,False,1,73
caskdata/cdap,7,5,21,9,699,55,16,True,0,14
caskdata/cdap,7,6,13,9,411,1091,11,True,1,47
caskdata/cdap,7,1,39,2,12020,2943,150,False,0,411
caskdata/cdap,7,1,1,1,60,55,3,True,0,5
caskdata/cdap,7,1,6,4,1749,90,2,True,0,28
caskdata/cdap,7,23,41,10,338,57,8,True,1,14
caskdata/cdap,7,25,36,6,758,0,9,True,0,8
caskdata/cdap,7,16,79,7,404,177,8,True,0,6
caskdata/cdap,7,1,1,4,5,1,1,True,0,2
caskdata/cdap,7,1,1,3,0,1,2,True,0,1
caskdata/cdap,7,3,22,7,1201,7,21,True,0,1
caskdata/cdap,7,3,14,3,153,14,3,True,0,2
caskdata/cdap,7,13,30,1,658,142,4,True,0,7
caskdata/cdap,7,28,42,4,230,0,5,True,1,3
caskdata/cdap,7,1,6,4,731,94,13,True,1,62
caskdata/cdap,7,5,65,7,471,28,15,True,1,5
caskdata/cdap,7,21,106,12,929,23,5,True,1,15
caskdata/cdap,7,1,2,5,9,3,2,True,1,2
caskdata/cdap,7,2,7,5,425,14,5,True,1,12
caskdata/cdap,7,3,7,4,1222,397,2,True,0,19
caskdata/cdap,8,2,4,2,49,34,2,True,0,7
caskdata/cdap,8,4,4,1,349,490,8,True,0,17
caskdata/cdap,8,1,4,1,112,81,5,True,0,9
caskdata/cdap,8,3,10,5,114,7,11,True,0,5
caskdata/cdap,8,37,66,19,2026,1607,17,True,0,9
caskdata/cdap,8,2,8,4,193,222,7,True,0,13
caskdata/cdap,8,2,11,3,911,138,2,True,0,18
caskdata/cdap,8,1,5,4,12,6,3,True,0,3
caskdata/cdap,8,70,109,4,1157,0,53,False,0,13
caskdata/cdap,8,30,38,1,705,13,19,False,1,12
caskdata/cdap,8,1,1,2,250,515,6,True,0,17
caskdata/cdap,8,8,28,7,2610,2,20,True,1,27
caskdata/cdap,8,1,1,1,69,37,5,True,0,6
caskdata/cdap,8,1,1,3,693,91,17,True,0,21
caskdata/cdap,8,3,5,1,12,6,3,True,0,1
caskdata/cdap,8,2,2,3,382,49,8,True,0,9
caskdata/cdap,8,13,27,1,402,35,9,True,0,12
caskdata/cdap,8,4,9,1,426,373,13,True,0,13
caskdata/cdap,8,46,47,2,89,17,13,True,0,1
caskdata/cdap,8,1,2,2,239,10,14,True,0,8
caskdata/cdap,8,3,9,3,606,350,38,True,0,42
caskdata/cdap,8,1,8,0,387,151,3,True,0,11
caskdata/cdap,8,1,1,3,112,14,10,True,0,15
caskdata/cdap,9,7,29,1,1099,548,5,True,0,22
caskdata/cdap,9,14,119,4,474,3,6,True,1,2
caskdata/cdap,9,4,10,1,454,725,2,True,0,3
caskdata/cdap,9,1,1,1,266,17,14,True,0,10
caskdata/cdap,9,4,5,2,61,30,3,True,0,8
caskdata/cdap,9,1,6,6,111,19,4,True,0,6
caskdata/cdap,9,10,11,5,46,18,5,True,1,5
caskdata/cdap,9,1,8,1,550,503,6,True,1,12
caskdata/cdap,9,3,4,2,100,36,3,True,0,2
caskdata/cdap,9,6,7,1,939,711,8,True,0,34
caskdata/cdap,9,2,2,8,128,74,11,True,0,7
caskdata/cdap,9,29,52,10,750,21,16,True,0,7
caskdata/cdap,9,2,2,1,75,125,2,True,0,6
caskdata/cdap,9,2,4,2,31,3,2,True,1,2
caskdata/cdap,9,5,7,6,3701,4,8,True,1,31
caskdata/cdap,9,3,13,7,440,0,9,False,0,6
caskdata/cdap,9,1,1,2,9,8,2,True,0,3
caskdata/cdap,9,2,7,1,328,3,3,True,0,7
caskdata/cdap,9,8,12,5,649,332,10,True,0,60
caskdata/cdap,9,1,6,1,307,4,6,True,0,2
caskdata/cdap,9,5,9,7,61,30,3,True,0,8
caskdata/cdap,9,1,5,1,456,179,9,True,0,30
caskdata/cdap,9,1,5,3,85,8,2,True,0,5
caskdata/cdap,9,1,1,1,10,93,3,True,0,7
caskdata/cdap,9,2,5,9,83,16,7,True,0,4
caskdata/cdap,9,9,16,4,463,1,15,True,1,7
caskdata/cdap,9,1,2,1,319,214,6,True,0,20
caskdata/cdap,9,3,5,2,642,1,2,True,0,10
caskdata/cdap,9,9,61,4,782,94,7,True,0,26
caskdata/cdap,9,10,72,7,550,511,15,True,0,29
caskdata/cdap,10,5,12,6,443,69,3,True,0,8
caskdata/cdap,10,9,26,4,123,7,3,True,0,9
caskdata/cdap,10,2,8,9,136,46,3,True,0,4
caskdata/cdap,10,1,7,2,475,8,2,True,0,9
caskdata/cdap,10,1,1,2,15,3,2,True,0,1
caskdata/cdap,10,1,2,1,129,0,2,True,0,1
caskdata/cdap,10,3,7,0,177,0,2,True,0,2
caskdata/cdap,10,2,19,4,209,96,4,False,0,12
caskdata/cdap,10,1,1,1,31,8,3,True,0,5
caskdata/cdap,10,1,5,6,19,13,3,True,0,1
caskdata/cdap,10,1,1,2,240,539,5,True,0,33
caskdata/cdap,10,1,2,3,1208,384,3,False,0,21
caskdata/cdap,10,2,5,6,52,11,3,True,0,2
caskdata/cdap,10,1,1,3,32,8,4,True,0,5
caskdata/cdap,10,1,11,8,932,158,3,True,1,23
caskdata/cdap,10,1,1,1,119,106,4,False,0,5
caskdata/cdap,10,5,28,12,137,11,4,True,0,5
caskdata/cdap,10,5,10,3,298,7,5,True,0,18
caskdata/cdap,10,24,38,6,485,89,4,True,0,21
caskdata/cdap,10,7,29,5,105,0,8,True,0,1
caskdata/cdap,10,7,20,4,102,62,4,True,1,5
caskdata/cdap,10,4,39,6,2017,1007,4,True,1,76
caskdata/cdap,10,2,6,3,983,1059,10,True,0,48
caskdata/cdap,10,1,1,2,48,3,2,True,0,3
caskdata/cdap,10,1,1,1,3,4,2,True,0,1
caskdata/cdap,11,2,7,2,105,103,9,True,0,26
caskdata/cdap,11,25,55,8,1030,373,7,True,0,23
caskdata/cdap,11,2,6,2,35,0,2,True,0,5
caskdata/cdap,11,1,1,2,1294,568,18,True,0,52
caskdata/cdap,11,1,1,1,342,97,9,True,0,14
caskdata/cdap,11,2,2,3,320,1206,7,True,0,24
caskdata/cdap,11,8,11,4,245,187,8,False,0,18
caskdata/cdap,11,1,1,1,793,484,7,True,0,19
caskdata/cdap,11,1,10,3,130,146,2,True,0,24
caskdata/cdap,11,7,15,14,46,0,11,True,0,1
caskdata/cdap,11,1,9,3,136,39,1,True,1,5
caskdata/cdap,11,2,9,3,70,10,2,True,1,4
caskdata/cdap,11,51,83,11,884,182,32,True,0,28
caskdata/cdap,12,2,4,2,17,57,2,True,0,6
caskdata/cdap,12,1,1,2,8,23,3,True,0,1
caskdata/cdap,12,2,2,4,255,432,2,True,0,15
caskdata/cdap,12,11,35,17,93,77,7,True,0,16
caskdata/cdap,12,7,7,3,12,31,1,False,0,10
caskdata/cdap,12,2,2,3,54,26,7,True,0,12
caskdata/cdap,12,2,2,1,8,8,2,True,0,1
caskdata/cdap,12,1,1,3,14,10,4,True,0,3
caskdata/cdap,12,1,1,2,36,0,3,True,0,1
caskdata/cdap,12,4,9,4,336,50,10,True,0,15
caskdata/cdap,12,1,1,3,136,25,4,True,0,5
caskdata/cdap,12,3,4,1,21,10,2,True,0,1
caskdata/cdap,12,3,7,2,211,163,4,True,1,23
caskdata/cdap,12,6,9,6,1385,8,6,True,0,21
caskdata/cdap,12,10,12,8,1071,14,3,True,0,20
caskdata/cdap,12,10,14,6,226,0,4,True,0,2
caskdata/cdap,12,1,1,1,28,4,2,True,0,3
caskdata/cdap,12,1,1,1,12,5,3,True,0,3
caskdata/cdap,12,4,16,3,521,237,2,True,0,8
caskdata/cdap,12,1,6,6,56,41,2,True,0,4
caskdata/cdap,12,2,2,1,6,6,2,True,0,3
caskdata/cdap,12,4,4,3,2083,1566,12,True,0,84
caskdata/cdap,12,11,15,3,61,13,5,True,1,3
caskdata/cdap,12,5,12,4,437,72,3,False,1,12
caskdata/cdap,12,1,1,1,73,106,2,True,0,20
caskdata/cdap,13,1,1,1,3,1,2,True,0,1
caskdata/cdap,13,4,4,3,56,9,8,True,0,4
caskdata/cdap,13,1,2,2,99,48,5,True,0,8
caskdata/cdap,13,1,3,1,77,63,2,True,0,1
caskdata/cdap,13,1,2,1,16,2,2,True,0,1
caskdata/cdap,13,45,50,1,250,1,3,True,0,1
caskdata/cdap,13,2,6,1,40,47,3,True,0,4
caskdata/cdap,13,2,2,1,191,6,3,True,0,4
caskdata/cdap,13,1,9,4,63,9,2,True,0,3
caskdata/cdap,13,12,19,4,285,102,3,True,0,15
caskdata/cdap,13,1,1,2,160,54,5,True,0,17
caskdata/cdap,13,10,10,6,230,32,7,True,0,12
caskdata/cdap,13,1,40,5,447,198,2,True,1,11
caskdata/cdap,13,1,2,2,157,66,2,True,0,3
caskdata/cdap,13,1,3,4,304,99,10,True,0,17
caskdata/cdap,13,5,5,1,110,22,6,True,0,3
caskdata/cdap,13,3,4,4,45,27,4,True,0,5
caskdata/cdap,13,5,12,1,177,151,3,True,0,1
caskdata/cdap,13,13,13,2,268,0,9,True,1,1
caskdata/cdap,13,1,3,1,72,20,7,True,0,8
caskdata/cdap,13,4,4,5,313,2802,17,True,0,63
caskdata/cdap,13,1,1,1,6,1,2,True,0,2
caskdata/cdap,13,2,4,4,267,108,4,True,0,10
caskdata/cdap,13,5,5,2,411,92,29,False,1,89
caskdata/cdap,13,4,4,3,9,0,2,False,1,2
caskdata/cdap,13,1,3,4,40,7,2,True,0,3
caskdata/cdap,13,3,3,2,27,13,5,True,0,5
caskdata/cdap,13,4,5,5,142,0,5,True,0,4
caskdata/cdap,13,1,1,2,7,2,2,True,0,1
caskdata/cdap,13,1,1,3,153,234,8,True,0,25
caskdata/cdap,14,8,8,7,41,32,3,True,0,7
caskdata/cdap,14,2,17,5,714,67,13,False,1,16
caskdata/cdap,14,39,50,3,504,291,15,True,0,14
caskdata/cdap,14,6,6,4,23,21,2,True,0,2
caskdata/cdap,14,14,14,11,26,3,6,True,0,1
caskdata/cdap,14,10,16,2,331,192,10,True,1,40
caskdata/cdap,14,5,10,8,152,0,8,True,0,1
caskdata/cdap,14,3,3,4,18,0,3,True,1,1
caskdata/cdap,14,1,1,3,8,2,3,True,0,3
caskdata/cdap,14,5,8,2,43,9,5,False,0,5
caskdata/cdap,14,4,4,1,8,7,2,True,0,1
caskdata/cdap,14,1,1,3,132,56,10,True,1,11
caskdata/cdap,14,1,1,1,10,6,2,True,1,1
caskdata/cdap,14,3,4,2,6,6,2,True,1,2
caskdata/cdap,14,11,23,6,919,128,3,True,1,41
caskdata/cdap,15,2,5,2,460,850,2,True,0,14
caskdata/cdap,15,13,17,2,129,39,4,True,0,11
caskdata/cdap,15,25,28,5,633,53,7,True,0,1
caskdata/cdap,15,1,2,4,76,26,13,True,0,16
caskdata/cdap,15,2,5,1,5,6,2,True,0,1
caskdata/cdap,15,1,1,1,198,106,6,True,1,4
caskdata/cdap,15,2,3,3,1066,58,15,True,0,22
caskdata/cdap,15,23,45,5,1671,265,3,True,0,27
caskdata/cdap,15,23,46,5,1956,120,4,True,0,10
caskdata/cdap,15,9,77,5,717,147,8,True,0,21
caskdata/cdap,15,1,1,1,6,1,3,True,0,1
caskdata/cdap,15,5,12,1,926,7,10,True,0,12
caskdata/cdap,15,3,7,1,130,112,5,True,0,2
caskdata/cdap,15,5,5,2,97,109,6,True,0,10
caskdata/cdap,15,1,7,0,2153,177,11,True,0,57
caskdata/cdap,15,2,6,2,2320,371,19,True,0,66
caskdata/cdap,15,2,2,1,11,2,2,True,0,3
caskdata/cdap,15,2,7,1,184,60,4,True,0,11
caskdata/cdap,15,7,13,3,674,2,12,True,0,14
caskdata/cdap,15,7,27,1,1050,3079,7,True,0,108
caskdata/cdap,15,1,11,6,229,81,3,True,0,20
caskdata/cdap,15,4,22,6,292,135,4,True,0,11
caskdata/cdap,15,13,18,1,818,23,17,True,0,11
caskdata/cdap,15,3,7,1,2784,720,34,False,0,85
caskdata/cdap,15,1,1,1,9,1,2,True,0,2
caskdata/cdap,15,3,7,3,1568,1,2,True,0,8
caskdata/cdap,15,1,3,1,185,30,10,True,0,11
