,Id,Slug,Url,HasTravis,HasCircle,NumPrs,NumComments
72805,49943028,dial-once/node-phone-utils,https://api.github.com/repos/dial-once/node-phone-utils,False,True,13.0,32.0
72832,48294388,eventuate-examples/eventuate-examples-java-spring-todo-list,https://api.github.com/repos/eventuate-examples/eventuate-examples-java-spring-todo-list,False,True,19.0,9.0
72859,54053109,Thinkful/bootcamp-finder,https://api.github.com/repos/Thinkful/bootcamp-finder,False,True,168.0,130.0
72886,32090358,ethereum/pyrlp,https://api.github.com/repos/ethereum/pyrlp,False,True,82.0,129.0
72896,63504118,thoughtbot/neat.bourbon.io,https://api.github.com/repos/thoughtbot/neat.bourbon.io,False,True,39.0,40.0
72906,6051831,gorilla/rpc,https://api.github.com/repos/gorilla/rpc,False,True,41.0,122.0
72916,62564343,cul-2016/quiz,https://api.github.com/repos/cul-2016/quiz,False,True,296.0,310.0
72924,41605623,qubyte/toisu-middleware-runner,https://api.github.com/repos/qubyte/toisu-middleware-runner,False,True,6.0,
72959,27786488,aurelia/http-client,https://api.github.com/repos/aurelia/http-client,False,True,77.0,194.0
72998,31599354,jonathf/matlab2cpp,https://api.github.com/repos/jonathf/matlab2cpp,False,True,30.0,2.0
73049,1283579,nipy/nipy.github.com,https://api.github.com/repos/nipy/nipy.github.com,False,True,37.0,138.0
73143,29989374,spring-cloud/spring-cloud-zookeeper,https://api.github.com/repos/spring-cloud/spring-cloud-zookeeper,False,True,80.0,125.0
73165,56054783,svenluijten/artisan-view,https://api.github.com/repos/svenluijten/artisan-view,False,True,24.0,40.0
73173,63930367,conda-forge/hdbscan-feedstock,https://api.github.com/repos/conda-forge/hdbscan-feedstock,False,True,25.0,25.0
73191,65803008,conda-forge/slackclient-feedstock,https://api.github.com/repos/conda-forge/slackclient-feedstock,False,True,17.0,18.0
73204,32601856,FundingCircle/ring-request-proxy,https://api.github.com/repos/FundingCircle/ring-request-proxy,False,True,15.0,23.0
73272,2273282,morsbox/rusrails,https://api.github.com/repos/morsbox/rusrails,False,True,338.0,439.0
73370,71606533,conda-forge/pyemma-feedstock,https://api.github.com/repos/conda-forge/pyemma-feedstock,False,True,25.0,47.0
73391,58210310,mstssk/sw2dts,https://api.github.com/repos/mstssk/sw2dts,False,True,25.0,4.0
73403,4624134,skuro/plantuml-mode,https://api.github.com/repos/skuro/plantuml-mode,False,True,39.0,74.0
73422,23207943,circleci/frontend,https://api.github.com/repos/circleci/frontend,False,True,52.0,81.0
73479,29163272,domainr/epp,https://api.github.com/repos/domainr/epp,False,True,34.0,35.0
73534,2081290,astropy/astropy.github.com,https://api.github.com/repos/astropy/astropy.github.com,False,True,227.0,574.0
73547,54012939,conda-forge/hdfeos5-feedstock,https://api.github.com/repos/conda-forge/hdfeos5-feedstock,False,True,23.0,59.0
73548,49427723,Financial-Times/neo-utils-go,https://api.github.com/repos/Financial-Times/neo-utils-go,False,True,26.0,16.0
73583,27880204,OregonDigital/ControlledVocabularyManager,https://api.github.com/repos/OregonDigital/ControlledVocabularyManager,False,True,229.0,238.0
73585,9206540,ros-drivers/velodyne,https://api.github.com/repos/ros-drivers/velodyne,False,True,102.0,350.0
73605,68557837,conda-forge/sqlalchemy-utils-feedstock,https://api.github.com/repos/conda-forge/sqlalchemy-utils-feedstock,False,True,25.0,49.0
73658,54913038,michaelachrisco/ReadOnlyTraitLaravel,https://api.github.com/repos/michaelachrisco/ReadOnlyTraitLaravel,False,True,18.0,13.0
73671,14305551,Hello-Labs/suretax,https://api.github.com/repos/Hello-Labs/suretax,False,True,25.0,20.0
73688,35699471,GNS3/ubridge,https://api.github.com/repos/GNS3/ubridge,False,True,24.0,25.0
73712,34893840,uptimejp/postgres-toolkit,https://api.github.com/repos/uptimejp/postgres-toolkit,False,True,41.0,5.0
73722,22264592,jumanjihouse/autostager,https://api.github.com/repos/jumanjihouse/autostager,False,True,26.0,11.0
73745,30187793,groupby/quickstart-java,https://api.github.com/repos/groupby/quickstart-java,False,True,37.0,18.0
73790,8266259,slipstream/SlipStream,https://api.github.com/repos/slipstream/SlipStream,False,True,123.0,17.0
73824,42874900,hipay/hipay-fullservice-sdk-ios,https://api.github.com/repos/hipay/hipay-fullservice-sdk-ios,False,True,35.0,
73851,40901141,dequelabs/axe-matchers,https://api.github.com/repos/dequelabs/axe-matchers,False,True,40.0,71.0
73901,9157654,codeforamerica/ohana-web-search,https://api.github.com/repos/codeforamerica/ohana-web-search,False,True,349.0,1279.0
73915,65743383,conda-forge/quantecon-feedstock,https://api.github.com/repos/conda-forge/quantecon-feedstock,False,True,14.0,20.0
73928,76258839,ovotech/comms-profiles,https://api.github.com/repos/ovotech/comms-profiles,False,True,58.0,27.0
73935,56217879,conda-forge/patchelf-feedstock,https://api.github.com/repos/conda-forge/patchelf-feedstock,False,True,18.0,31.0
73974,11672345,palantir/tslint,https://api.github.com/repos/palantir/tslint,False,True,2029.0,4671.0
73993,1616665,mozilla/bedrock,https://api.github.com/repos/mozilla/bedrock,False,True,6127.0,15343.0
74009,24188186,phicdy/MyCuration,https://api.github.com/repos/phicdy/MyCuration,False,True,165.0,152.0
74040,47915291,martndemus/ember-form-for,https://api.github.com/repos/martndemus/ember-form-for,False,True,138.0,206.0
74041,27404315,spring-cloud/spring-cloud-consul,https://api.github.com/repos/spring-cloud/spring-cloud-consul,False,True,160.0,422.0
74048,2909723,UweTrottmann/trakt-java,https://api.github.com/repos/UweTrottmann/trakt-java,False,True,72.0,80.0
74059,69914907,conda-forge/px4tools-feedstock,https://api.github.com/repos/conda-forge/px4tools-feedstock,False,True,17.0,34.0
74099,50925085,Financial-Times/content-preview,https://api.github.com/repos/Financial-Times/content-preview,False,True,28.0,24.0
74111,64381469,auth0-extensions/auth0-delegated-administration-extension,https://api.github.com/repos/auth0-extensions/auth0-delegated-administration-extension,False,True,124.0,69.0
74116,64392733,Instamojo/instamojo-java,https://api.github.com/repos/Instamojo/instamojo-java,False,True,22.0,4.0
74125,21357853,wordpress-mobile/WordPress-Utils-Android,https://api.github.com/repos/wordpress-mobile/WordPress-Utils-Android,False,True,21.0,22.0
74130,37364510,adambullmer/sublime_docblockr_python,https://api.github.com/repos/adambullmer/sublime_docblockr_python,False,True,19.0,10.0
74145,2006302,Slicer/Slicer,https://api.github.com/repos/Slicer/Slicer,False,True,1135.0,6754.0
74225,56243745,conda-forge/ipywidgets-feedstock,https://api.github.com/repos/conda-forge/ipywidgets-feedstock,False,True,42.0,183.0
74234,41058081,replicatedhq/libyaml,https://api.github.com/repos/replicatedhq/libyaml,False,True,140.0,46.0
74258,32979234,openmaraude/APITaxi,https://api.github.com/repos/openmaraude/APITaxi,False,True,581.0,10.0
74296,61766435,KiiPlatform/thing-if-JSSDK,https://api.github.com/repos/KiiPlatform/thing-if-JSSDK,False,True,160.0,64.0
74307,59041059,conda-forge/s3fs-feedstock,https://api.github.com/repos/conda-forge/s3fs-feedstock,False,True,19.0,25.0
74311,44498467,unifio/terraform-aws-vpc,https://api.github.com/repos/unifio/terraform-aws-vpc,False,True,34.0,16.0
74315,60368420,conda-forge/vega-feedstock,https://api.github.com/repos/conda-forge/vega-feedstock,False,True,29.0,116.0
74334,63812388,airbrake/airbrake-docs,https://api.github.com/repos/airbrake/airbrake-docs,False,True,259.0,193.0
74361,52914213,infinitered/thesis-phoenix,https://api.github.com/repos/infinitered/thesis-phoenix,False,True,71.0,88.0
74366,56333861,verdaccio/verdaccio,https://api.github.com/repos/verdaccio/verdaccio,False,True,634.0,1041.0
74382,51578406,netbeast/colorsys,https://api.github.com/repos/netbeast/colorsys,False,True,15.0,9.0
74424,23945767,uzyexe/dockerfile-terraform,https://api.github.com/repos/uzyexe/dockerfile-terraform,False,True,55.0,4.0
74501,12056617,tusbar/grunt-subgrunt,https://api.github.com/repos/tusbar/grunt-subgrunt,False,True,44.0,24.0
74520,33000490,zonedb/zonedb,https://api.github.com/repos/zonedb/zonedb,False,True,686.0,49.0
74536,23267883,ansible-semaphore/semaphore,https://api.github.com/repos/ansible-semaphore/semaphore,False,True,154.0,315.0
74545,4932395,Clever/clever-ruby,https://api.github.com/repos/Clever/clever-ruby,False,True,83.0,123.0
74548,70079787,zegl/goriak,https://api.github.com/repos/zegl/goriak,False,True,29.0,18.0
74570,60618027,thegazelle-ad/gazelle-server,https://api.github.com/repos/thegazelle-ad/gazelle-server,False,True,192.0,408.0
74597,51424300,conda-forge/conda-execute-feedstock,https://api.github.com/repos/conda-forge/conda-execute-feedstock,False,True,20.0,53.0
74607,29363757,mdouchement/iosupport,https://api.github.com/repos/mdouchement/iosupport,False,True,26.0,6.0
74628,50903853,AnalogJ/lexicon,https://api.github.com/repos/AnalogJ/lexicon,False,True,267.0,862.0
74670,16909103,tmd45/tmd45.github.io,https://api.github.com/repos/tmd45/tmd45.github.io,False,True,103.0,46.0
74677,49169967,18F/cg-style,https://api.github.com/repos/18F/cg-style,False,True,282.0,273.0
74682,48265007,stan-ja/stan-ja,https://api.github.com/repos/stan-ja/stan-ja,False,True,88.0,346.0
74685,69568815,rackerlabs/jetstream,https://api.github.com/repos/rackerlabs/jetstream,False,True,68.0,35.0
74690,21933359,gyazo/gyazo-browser-extension,https://api.github.com/repos/gyazo/gyazo-browser-extension,False,True,52.0,37.0
74708,55189296,conda-forge/djangorestframework-feedstock,https://api.github.com/repos/conda-forge/djangorestframework-feedstock,False,True,28.0,29.0
74726,50962224,uraway/react-social-sharebuttons,https://api.github.com/repos/uraway/react-social-sharebuttons,False,True,16.0,2.0
74738,54268465,conda-forge/fiona-feedstock,https://api.github.com/repos/conda-forge/fiona-feedstock,False,True,65.0,120.0
74743,17453617,Rise-Vision/widget-common,https://api.github.com/repos/Rise-Vision/widget-common,False,True,130.0,322.0
74759,46915121,Testlio/lambda-tools,https://api.github.com/repos/Testlio/lambda-tools,False,True,34.0,7.0
74775,68703538,conda-forge/qgis-feedstock,https://api.github.com/repos/conda-forge/qgis-feedstock,False,True,53.0,214.0
74824,31312435,ministryofjustice/laa-legal-adviser-api,https://api.github.com/repos/ministryofjustice/laa-legal-adviser-api,False,True,74.0,57.0
74845,65896756,conda-forge/fastavro-feedstock,https://api.github.com/repos/conda-forge/fastavro-feedstock,False,True,69.0,93.0
74854,53791028,rechsteiner/Parchment,https://api.github.com/repos/rechsteiner/Parchment,False,True,138.0,48.0
74881,32158005,giantswarm/curator,https://api.github.com/repos/giantswarm/curator,False,True,14.0,15.0
74903,24007222,franckverrot/git_fdw,https://api.github.com/repos/franckverrot/git_fdw,False,True,19.0,37.0
74976,58703416,conda-forge/nilearn-feedstock,https://api.github.com/repos/conda-forge/nilearn-feedstock,False,True,18.0,78.0
75042,50439226,nodes-ios/KeyboardHelper,https://api.github.com/repos/nodes-ios/KeyboardHelper,False,True,24.0,26.0
75112,18670396,Financial-Times/o-dom,https://api.github.com/repos/Financial-Times/o-dom,False,True,27.0,18.0
75114,44560956,GobySoft/dccl,https://api.github.com/repos/GobySoft/dccl,False,True,34.0,49.0
75124,70928189,kt3k/domaindoc,https://api.github.com/repos/kt3k/domaindoc,False,True,5.0,
75164,37723710,codeclimate/codeclimate-eslint,https://api.github.com/repos/codeclimate/codeclimate-eslint,False,True,284.0,584.0
75174,66573886,Financial-Times/social-images,https://api.github.com/repos/Financial-Times/social-images,False,True,18.0,1.0
75247,12462913,mozilla/nucleus,https://api.github.com/repos/mozilla/nucleus,False,True,68.0,60.0
75254,15688257,RoboJackets/roboracing-software,https://api.github.com/repos/RoboJackets/roboracing-software,False,True,105.0,92.0
75264,51297601,raintank/worldping-app,https://api.github.com/repos/raintank/worldping-app,False,True,74.0,19.0
75310,33360963,django-stars/frontend-skeleton,https://api.github.com/repos/django-stars/frontend-skeleton,False,True,114.0,11.0
75319,56515139,conda-forge/ipyparallel-feedstock,https://api.github.com/repos/conda-forge/ipyparallel-feedstock,False,True,30.0,62.0
75323,59603523,datacamp/RDocumentation-app,https://api.github.com/repos/datacamp/RDocumentation-app,False,True,170.0,58.0
75327,9018691,plaid/plaid-node,https://api.github.com/repos/plaid/plaid-node,False,True,131.0,184.0
75334,77129283,zeit/release,https://api.github.com/repos/zeit/release,False,True,50.0,61.0
75339,54268484,conda-forge/geopy-feedstock,https://api.github.com/repos/conda-forge/geopy-feedstock,False,True,18.0,25.0
75343,53425220,conda-forge/openjpeg-feedstock,https://api.github.com/repos/conda-forge/openjpeg-feedstock,False,True,33.0,84.0
75349,42691396,jumanjihouse/docker-testssl,https://api.github.com/repos/jumanjihouse/docker-testssl,False,True,31.0,8.0
75406,60127046,mauron85/react-native-background-geolocation,https://api.github.com/repos/mauron85/react-native-background-geolocation,False,True,49.0,144.0
75440,38829639,fabric8io/kubernetes-client,https://api.github.com/repos/fabric8io/kubernetes-client,False,True,815.0,2821.0
75486,29813064,norio-nomura/Base32,https://api.github.com/repos/norio-nomura/Base32,False,True,37.0,9.0
75489,26609225,NREL/developer.nrel.gov,https://api.github.com/repos/NREL/developer.nrel.gov,False,True,68.0,46.0
75500,67726921,maputnik/editor,https://api.github.com/repos/maputnik/editor,False,True,231.0,355.0
75536,43748682,ad2games/docker-rails,https://api.github.com/repos/ad2games/docker-rails,False,True,20.0,15.0
75581,6154315,nanomsg/nanomsg,https://api.github.com/repos/nanomsg/nanomsg,False,True,340.0,1138.0
75616,15531596,noguchi/photoxp,https://api.github.com/repos/noguchi/photoxp,False,True,19.0,9.0
75620,43131469,bjodah/pyodesys,https://api.github.com/repos/bjodah/pyodesys,False,True,87.0,17.0
75690,27408463,cjlee112/socraticqs2,https://api.github.com/repos/cjlee112/socraticqs2,False,True,179.0,357.0
75715,6747983,dejan/rails_panel,https://api.github.com/repos/dejan/rails_panel,False,True,62.0,88.0
75723,68101968,conda-forge/marshmallow-feedstock,https://api.github.com/repos/conda-forge/marshmallow-feedstock,False,True,19.0,32.0
75734,65243472,honeycombio/libhoney-go,https://api.github.com/repos/honeycombio/libhoney-go,False,True,43.0,47.0
75764,63534161,conda-forge/pango-feedstock,https://api.github.com/repos/conda-forge/pango-feedstock,False,True,19.0,61.0
75796,31484498,jumanjihouse/docker-rsyslog,https://api.github.com/repos/jumanjihouse/docker-rsyslog,False,True,20.0,1.0
75820,13446739,tilezen/vector-datasource,https://api.github.com/repos/tilezen/vector-datasource,False,True,447.0,768.0
75866,65501780,nymag/clay-space-edit,https://api.github.com/repos/nymag/clay-space-edit,False,True,40.0,19.0
75903,56603221,pulibrary/pul_solr,https://api.github.com/repos/pulibrary/pul_solr,False,True,98.0,55.0
75908,24367445,spring-cloud/spring-cloud-security,https://api.github.com/repos/spring-cloud/spring-cloud-security,False,True,46.0,46.0
75950,51715671,jumanjihouse/docker-opensm,https://api.github.com/repos/jumanjihouse/docker-opensm,False,True,17.0,1.0
75952,2304599,cyclestreets/cyclescape,https://api.github.com/repos/cyclestreets/cyclescape,False,True,138.0,387.0
76024,9524057,prometheus/node_exporter,https://api.github.com/repos/prometheus/node_exporter,False,True,763.0,3012.0
76041,35311705,sous-chefs/mongodb,https://api.github.com/repos/sous-chefs/mongodb,False,True,88.0,168.0
76047,46792794,blueberryapps/react-bluekit,https://api.github.com/repos/blueberryapps/react-bluekit,False,True,56.0,33.0
76069,45844314,devopsdays/devopsdays-web,https://api.github.com/repos/devopsdays/devopsdays-web,False,True,6690.0,2867.0
76073,56666458,grafana/worldmap-panel,https://api.github.com/repos/grafana/worldmap-panel,False,True,25.0,63.0
76086,55319899,nerves-project/nerves_system_qemu_arm,https://api.github.com/repos/nerves-project/nerves_system_qemu_arm,False,True,20.0,11.0
76102,12621403,akeneo/pim-community-standard,https://api.github.com/repos/akeneo/pim-community-standard,False,True,884.0,131.0
76107,38257243,import-io/s3-deploy,https://api.github.com/repos/import-io/s3-deploy,False,True,48.0,87.0
76121,31470172,EmilyMB/la-joya,https://api.github.com/repos/EmilyMB/la-joya,False,True,18.0,
76165,42115933,jfoenixadmin/JFoenix,https://api.github.com/repos/jfoenixadmin/JFoenix,False,True,126.0,213.0
76214,3352159,lformella/rss-extender,https://api.github.com/repos/lformella/rss-extender,False,True,32.0,25.0
76250,28643936,18F/analytics.usa.gov,https://api.github.com/repos/18F/analytics.usa.gov,False,True,172.0,249.0
76259,16213344,NYULibraries/login,https://api.github.com/repos/NYULibraries/login,False,True,201.0,113.0
